,track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
268,7lCigdWcC5wVOSVJqEosVI,Shivers,Ed Sheeran,CARDIO POP,2,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
269,0ywq1GHGeGUJT6Ky7mFBnF,Shivers,Ed Sheeran,Summer Party Hits,5,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
270,62KS44hOJJKLpAsNn7vJa9,Noche de novela,Ed Sheeran,Fiesta Fever,1,191896,False,0.522,0.585,7,-7.205,1,0.129,0.00208,0.0,0.0909,0.411,97.99,4
271,2fl8EHrOOmWqUgAUWihKnc,Celestial,Ed Sheeran,House Party,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
272,5tTa8UnOILvNKQABsDnl3x,Shivers,Ed Sheeran,Beach Vibes,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
273,1YEQdGdzVIuAjsrzkkdP0W,Celestial,Ed Sheeran,Top Hits di oggi,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
274,4sHvUfOOvDKiy67oQJ50Y7,Celestial,Ed Sheeran,I Know This Is Hits,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
275,5zrdbUElUbA1dEAsbBWX1x,Celestial,Ed Sheeran,Summer Lovin',0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
276,1rsGBPi6BpDa4F2DUF2UXH,Celestial,Ed Sheeran,Summer Days,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
277,7e4tUCXNjsZoMSYzC8eg1y,Perfect,Ed Sheeran,Frühlingsgefühle,0,263400,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3
278,1BWBxFF7iCYkNa4GLQGX2h,Perfect,Ed Sheeran,Safe Zone,0,263400,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3
279,1Y9QlmXoaqdjbtVHs5Wev0,Shivers,Ed Sheeran,Summer,1,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
280,7v9NcpbSjJbSxb2zX0DMAe,Shivers,Ed Sheeran,Summer Music,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
281,5Y15IylfYuJswjKxTmm4xN,Celestial,Ed Sheeran,Pop Party,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
282,6ArelOJnUQXi0n2dlAqXG2,Bad Habits - Joel Corry Remix,Ed Sheeran,Summer Anthems 2023,0,189577,False,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4
283,4r4I1IXWfNibghGCLzvlRB,Celestial,Ed Sheeran,Pop Power,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
284,690A7XWyXQKd0eh7kznlAi,Shivers,Ed Sheeran,US Summer Party,1,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
285,4bAtVB2HSPHPIwpYVVyhg5,Shivers,Ed Sheeran,Summer Feeling,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
286,5nssEFAlgKDVVXDCytwoIb,Shivers,Ed Sheeran,Get Your Daily Lift,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
287,0Qc8t2eK1EwOViGsDEZBWC,Overpass Graffiti,Ed Sheeran,Pop Power,0,236906,False,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4
288,2Tcm1UxaYGP1gEq2pMeVjQ,Bad Habits,Ed Sheeran,Top Hits di oggi,0,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
289,6KL8UcaU0zAyIul57zcwvG,Bad Habits,Ed Sheeran,poolside 2023,1,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
290,5WcqlvtiYy5rMxtCY9tUS6,Celestial,Ed Sheeran,Boost Yourself,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
291,75izxoWgaoRsiWnrFVWwYB,Shivers,Ed Sheeran,Canzoni del Buongiorno,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
292,656y862T2SXpaTudO59TY7,Celestial,Ed Sheeran,UK Top 40: May 2023,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
293,5FqthX1Hq5TJgR75fcI8Cc,Bad Habits,Ed Sheeran,Vibrazioni POP,0,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
294,6bPFPppg1Bl0SWPv7Jgr0S,Shivers,Ed Sheeran,UK Top 40: May 2023,1,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
295,5EP884HeFttrLPlSaeWKdr,Celestial,Ed Sheeran,What's Hot,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
296,5QEmSVg4nyAiqtlej9IiuJ,Bad Habits,Ed Sheeran,Muzyka na grilla,1,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
297,58bBIaIzWUwNOZlcWp78s0,Celestial,Ed Sheeran,Mainstream,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
298,2ZuQ3kxTtgkwxWnb0ntr0A,Shivers,Ed Sheeran,20s Hits,1,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
299,2hpWjPjzVvaV9AoTvt2gjv,Shivers,Ed Sheeran,Popalicious,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
300,6r71jhjSsbNWYDey6j4QC5,Perfect,Ed Sheeran,Canzoni della Buona Notte,0,263400,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3
301,1zS3GANy7LGx0ICy4U4g1T,Shivers,Ed Sheeran,Pop Party,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
302,5qhmHbQLjYdgqrGKG4ZHcd,Overpass Graffiti,Ed Sheeran,Vibrazioni POP,0,236906,False,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4
303,2dFa4PZO7ERhdqXcvlnx1q,Bad Habits,Ed Sheeran,Festa in Piscina,2,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
304,4d5c6M9jhREEp5nVOpyAni,Perfect,Ed Sheeran,Viral Pop Hits,0,263400,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3
305,1Jjmh5trHMyzrB17cF66QK,Bad Habits,Ed Sheeran,Canzoni del Buongiorno,0,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
306,5YWzWcz7fxmTanZej4FK4b,Celestial,Ed Sheeran,satellite pop universe,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
307,31hg7Xd4kDxQMBdu5ZSLCW,Shivers,Ed Sheeran,In The Mood For Pop,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
308,2sKqZsoPVBmygBuHtEVps3,Sunburn - Remix,Ed Sheeran,Noughties 100,0,266053,False,0.533,0.17,7,-11.342,1,0.067,0.843,5.03e-06,0.113,0.331,116.906,5
309,2QyPlLe7LTBvitQv1rxP5J,Shivers,Ed Sheeran,Smooth Summer,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
310,6UpDtatnJ5FjiiQ7oKrcJJ,Shivers,Ed Sheeran,Summer Hits,1,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
311,4MfLtJJErsbEbFNlsXIx3d,Bad Habits,Ed Sheeran,Viral Pop Hits,0,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
312,7k8VzP127xxxb2eBKYUeiE,Bad Habits,Ed Sheeran,UK Top 40: May 2023,1,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4
313,7cj9K4J0byo3Un2qmRxoNm,Celestial,Ed Sheeran,Summer Hits,1,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
314,0osJ37460I6Pytsj2pQuLF,Celestial,Ed Sheeran,Summer Vacation,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
315,2oW9jTpNa5xYWryrWuOnIT,Celestial,Ed Sheeran,Good Morning Have a Nice Day,0,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
316,0EK1kR47eVIhWKAOzE1hdE,Celestial,Ed Sheeran,Modern Soft Pop,1,209026,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4
317,2eNpM2tK12Y52in0fGXei6,Shivers,Ed Sheeran,Viral Pop Hits,0,207853,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4
318,7qPiAhk71D2RqLRtnjDL76,No morë talk,Yeat,AftërLyfe,75,238506,True,0.76,0.53,9,-8.178,0,0.21,0.00298,4.91e-06,0.113,0.486,76.48,4
319,44FzVABpR2cciquTqADA0D,Lisa,Young Miko,Lisa,86,159306,True,0.82,0.446,7,-7.553,1,0.213,0.466,0.0,0.13,0.831,81.01,4
320,0vuiKizDyUXdIge9npkEKn,Double Fantasy (with Future) - Radio Edit,The Weeknd,Double Fantasy,78,235966,True,0.406,0.606,9,-7.03,0,0.0494,0.00557,0.0,0.456,0.206,119.045,4
321,3TrePR8cFXMlMvlLD9lapD,Uno mas Uno Igual a Zero,Abraham Vazquez,Uno Mas Uno Igual A Zero,81,159683,True,0.733,0.777,4,-6.091,1,0.0385,0.401,0.0,0.0422,0.884,157.962,3
322,4Wlz0HsHZlJy0NDK2h6jq6,Ron Artest,Babyface Ray,Ron Artest,72,153392,True,0.836,0.54,1,-8.629,1,0.327,0.158,0.0,0.302,0.277,121.979,4
323,0WoVfPjxsf9MTvPt9ptqeE,SLUT ME OUT,NLE Choppa,Cottonwood 2,74,123672,True,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,4
324,6S4WM9LW6oGkAtBFePffh2,STUNTMAN (feat. Vince Staples),"Tyler, The Creator",CALL ME IF YOU GET LOST: The Estate Sale,73,199742,True,0.731,0.663,1,-7.758,1,0.246,0.0568,0.0,0.781,0.43,95.972,4
325,1dw7qShk971xMD6r6mA4VN,PERO TÚ,KAROL G,MAÑANA SERÁ BONITO,82,183480,True,0.861,0.79,6,-4.561,1,0.291,0.394,0.0,0.111,0.681,139.845,4
326,0y1QfXNHajX0ncCMub6KjC,5 'N The Mornin',$uicideboy$,YIN YANG TAPES: Summer Season (1989-1990),64,266078,True,0.81,0.711,8,-6.898,0,0.192,0.321,0.856,0.43,0.578,130.03,4
327,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,Ed Sheeran,- (Deluxe),79,194848,False,0.793,0.52,11,-7.457,0,0.0696,0.246,0.0,0.0878,0.309,107.014,4
328,6Xfu24Hd3ufGrpGyZFy07M,Tronando Ligas,Grupo Firme,Tronando Ligas,82,155818,False,0.631,0.758,9,-5.131,0,0.0833,0.165,0.0,0.148,0.783,141.969,3
329,2mltIbKkhQqyh8gCzaqxqA,Bury Me in Georgia - Single Edit,Kane Brown,Bury Me in Georgia,72,170682,False,0.391,0.816,2,-5.746,0,0.066,0.0169,0.0,0.0893,0.457,160.001,4
330,2sFEmuVVAa2klHwhFaT0rR,"BOYFRIEND, GIRLFRIEND (2020 Demo) (feat. YG)","Tyler, The Creator",CALL ME IF YOU GET LOST: The Estate Sale,74,204364,True,0.778,0.847,6,-3.422,0,0.0605,0.421,0.000363,0.35,0.658,109.226,4
331,4MUlNqSrMeFAHA6VpJKMo8,No Time Wasted (feat. Future),Polo G,No Time Wasted (feat. Future),74,179533,True,0.513,0.495,1,-8.454,1,0.45,0.00642,0.0,0.3,0.105,150.035,4
332,3xOEfEmsrLwf9jcG4gErdA,"Pissy (feat. Roddy Ricch, Nardo Wick)",Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",74,218172,True,0.812,0.63,2,-8.207,1,0.266,0.0224,0.0,0.0699,0.332,132.957,4
333,73ZWAySu4UX5LkpCM6zjYh,CHRONICALLY CAUTIOUS,Braden Bales,CHRONICALLY CAUTIOUS,74,119571,False,0.698,0.581,1,-4.33,1,0.155,0.262,0.0,0.166,0.865,139.89,4
334,3wHRgXJJTTwS2CkusTpn56,Big Shot Cream Soda,$uicideboy$,Big Shot Cream Soda,73,195600,True,0.878,0.714,8,-6.344,1,0.239,0.0528,7.64e-06,0.143,0.636,150.029,4
335,1d70b92dXi0MQS3rUtRn6r,Starry 9,$uicideboy$,YIN YANG TAPES: Summer Season (1989-1990),62,159928,True,0.904,0.935,9,-3.352,0,0.285,0.325,0.000147,0.212,0.698,150.063,4
336,5OSGdSxtulzlzdPdK2MQJC,Esta Vida,Marshmello,Esta Vida,81,209135,False,0.755,0.676,5,-7.349,1,0.0377,0.0418,0.00176,0.204,0.461,123.98,4
337,7MlDNspYwfqnHxORufupwq,"Sex, Drugs, Etc.",Beach Weather,Pineapple Sunrise,80,196784,False,0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,4
338,78aELoNP2X3DC3rjHEVLPy,Is That Ight?,Jack Harlow,Jackman.,75,118796,True,0.752,0.764,6,-4.402,0,0.331,0.693,0.0,0.103,0.744,102.008,4
339,2E0bqoMlIb2xmFyZHRjtzK,Outskirts,Sam Hunt,Outskirts,72,182706,False,0.552,0.774,10,-3.685,1,0.0401,0.215,0.0,0.126,0.194,75.07,4
340,0fADaWdT3obxk7zvHS18VY,PANTIES Y BRASIERES,Rauw Alejandro,PANTIES Y BRASIERES,82,197383,True,0.758,0.888,1,-2.851,1,0.0706,0.34,0.00139,0.144,0.408,107.039,4
341,183WuVX0zsr0dHydHkKtGQ,TUNNEL VISION,Melanie Martinez,PORTALS,75,284770,True,0.483,0.412,8,-10.038,0,0.0441,0.731,0.00245,0.403,0.581,180.111,4
342,6cJSXxvl9l94huIUIqsEQo,Digital Silence,Peter McPoland,Digital Silence,75,198026,False,0.312,0.966,10,-1.431,0,0.123,0.0846,7.83e-06,0.235,0.454,89.514,4
343,5E4mQ2mXblbeuI4tefnMZG,"Self Medication (feat. Seth MacFarlane, Redman, & Statik Selektah)",Logic,College Park,74,315102,True,0.655,0.881,5,-3.531,0,0.431,0.626,0.0,0.125,0.651,92.118,4
344,6jemILri7l5LuPhKs2nuXr,Boat,Ed Sheeran,- (Deluxe),78,185675,False,0.47,0.203,4,-8.676,1,0.0371,0.758,2.41e-06,0.312,0.325,153.578,3
345,4ZwgD4frTwoDdOUsjyoqAJ,Dancing In The Courthouse,Dominic Fike,Dancing In The Courthouse,74,157563,False,0.621,0.741,2,-4.479,1,0.0611,0.187,0.0,0.227,0.691,76.464,4
346,5yAIrkplUEpMNeojW8Q30o,OJOS FERRARI,KAROL G,MAÑANA SERÁ BONITO,77,180040,True,0.9,0.707,1,-2.792,1,0.0934,0.161,4.25e-05,0.176,0.634,124.042,4
347,5OGCd9NL8XcwpkTmSxL5YI,You Found Yours,Luke Combs,Gettin' Old,73,191986,False,0.586,0.725,10,-7.073,1,0.0254,0.00532,0.00173,0.228,0.68,94.995,4
348,2OrucC3HEPmZpkaQ05Nx0V,novocaine,GenriX,"unfortunately yours,",78,195605,False,0.608,0.311,4,-11.255,0,0.154,0.592,0.0,0.174,0.426,180.362,4
349,6yTy7zuNnUglg5EIlD5vX4,How it go,Yeat,AftërLyfe,74,184426,True,0.653,0.485,2,-9.518,1,0.0451,0.0149,0.0,0.253,0.361,75.464,4
350,0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),Lizzo,Special (feat. SZA),77,174748,True,0.464,0.724,7,-5.019,1,0.0705,0.0188,0.0,0.679,0.303,82.526,4
351,63XetbuuKLMyjIaVdZtFP1,WHERE DOES YOUR SPIRIT GO?,The Kid LAROI,WHERE DOES YOUR SPIRIT GO?,76,201183,True,0.363,0.373,2,-6.93,1,0.0461,0.557,0.0,0.14,0.341,81.06,5
352,0Dn0h4YdPvM4v0HNdgnyeP,Como Es Arriba Es Abajo,Natanael Cano,Como Es Arriba Es Abajo,83,165351,True,0.734,0.644,0,-5.48,0,0.0366,0.0299,0.0,0.208,0.923,139.864,3
353,0f0SbtoKGe41cX5LzlnX6X,Tinnitus (Wanna be a rock),TOMORROW X TOGETHER,The Name Chapter: TEMPTATION,80,157261,False,0.9,0.725,5,-6.213,0,0.135,0.179,0.00101,0.0791,0.791,100.015,4
354,3EN9CgupFLmuwmHYUPq0ny,Bitch Let's Do It,YoungBoy Never Broke Again,Richest Opp,64,185117,True,0.618,0.83,1,-4.614,1,0.323,0.0682,0.0,0.121,0.443,82.885,4
355,4s0R9lDVKIchcSlFBPosIN,Whole Lotta Grey,$uicideboy$,SHAMELESS $UICIDE,72,186093,True,0.745,0.83,11,-4.044,0,0.343,0.0438,0.0,0.553,0.784,79.964,4
356,7bSlafYF33JHLoB9NtsL9V,Look At Us Now (Honeycomb),Daisy Jones & The Six,AURORA,76,332386,False,0.323,0.761,7,-6.143,1,0.0479,0.00942,0.000586,0.0827,0.466,141.282,4
357,3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,Manuel Turizo,2000,86,162637,False,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4
358,6BQrmjAgPfPTwILoFEK3Hd,I Wish you Roses,Kali Uchis,I Wish you Roses,73,225947,False,0.467,0.624,10,-8.511,0,0.0508,0.143,0.000899,0.145,0.31,141.889,4
359,1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,Hold On Tight,82,149718,False,0.586,0.816,7,-6.331,1,0.283,0.0911,2.81e-06,0.235,0.265,119.8,4
360,3IMuuBcKSeFqQSlF2XluA1,Pacas De Billetes,Natanael Cano,Pacas De Billetes,82,188074,True,0.718,0.726,7,-5.91,0,0.0403,0.0889,0.0,0.294,0.925,142.986,3
361,0vber253Le8WWt7gKorVe9,End Of Youth,Ed Sheeran,- (Deluxe),77,231040,False,0.663,0.436,3,-7.81,1,0.0359,0.488,0.0,0.116,0.316,143.197,4
362,4QhnNyKDsAkXPwHkSnuc89,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,UNFORGIVEN,78,185538,False,0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951,4
363,4OtVQ2ZxS7yigIjGz5yKg1,SET ME FREE,TWICE,READY TO BE,81,181680,False,0.756,0.831,5,-2.536,0,0.141,0.0966,0.0,0.0499,0.703,113.025,4
364,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,KAROL G,MAÑANA SERÁ BONITO,79,208013,False,0.853,0.859,11,-2.68,0,0.306,0.257,0.0,0.172,0.325,95.131,4
365,0cv6mTbrqr8vxGC31NjKtM,Everything I Love,Morgan Wallen,3 Songs At A Time Sampler,72,187047,False,0.566,0.845,8,-3.817,1,0.0265,0.00475,0.000822,0.148,0.698,103.97,4
366,0pytLWYHCQdheIWB2Ay5Dk,Ambitious,Jack Harlow,Jackman.,74,172609,True,0.545,0.767,7,-6.148,0,0.129,0.11,0.0,0.227,0.491,98.786,4
367,6UIcjH0BzH2MKvToeEYIOZ,Salt Water,Ed Sheeran,- (Deluxe),77,239770,False,0.584,0.374,4,-9.224,1,0.0337,0.617,2.86e-06,0.0694,0.279,147.084,4
368,6XggIfWAmeloiVRURBdVSr,Summer Season Intro,$uicideboy$,YIN YANG TAPES: Summer Season (1989-1990),60,40687,True,0.531,0.8,0,-5.469,1,0.41,0.546,0.858,0.501,0.541,147.777,4
369,74eJR4gwG1ZmG4BFkbrOlA,Life Goes On,Ed Sheeran,- (Deluxe),77,210208,False,0.629,0.312,1,-7.609,1,0.0318,0.813,0.0,0.169,0.456,77.044,4
370,6DE1vkPkMn2I77360IBb8t,Lucky,Elle King,Come Get Your Wife,71,194426,False,0.537,0.851,4,-4.591,1,0.0443,0.0329,0.00105,0.131,0.155,129.022,4
371,3lg4wfPFpFLapRp2SiQQGd,Drinkaby,Cole Swindell,Drinkaby,71,182893,False,0.593,0.918,9,-2.985,1,0.0671,0.00413,0.0,0.387,0.872,123.941,4
372,2NV0mpU5YbyJXydzYPgw5O,AIN'T GONNA ANSWER,NLE Choppa,AIN'T GONNA ANSWER,72,187453,True,0.879,0.875,10,-1.868,0,0.18,0.0808,0.0,0.327,0.763,95.021,4
373,0pHrAAe6sSVDeUeNe5IesY,MOTTO,NF,HOPE,75,217271,False,0.685,0.882,0,-4.103,0,0.296,0.082,0.0,0.286,0.715,80.283,4
374,4s2SSnOOVF3FtgcxNx6fFk,I Heard,YoungBoy Never Broke Again,Richest Opp,62,183484,True,0.449,0.765,11,-5.395,0,0.266,0.0411,0.0,0.174,0.652,76.135,4
375,2gT2iF1YK5r54A2PDEXVv8,Pretty Little Poison,Warren Zeiders,Pretty Little Poison,71,218160,False,0.518,0.557,1,-4.839,1,0.0332,0.0258,2.46e-06,0.156,0.216,111.865,3
376,4FWbsd91QSvgr1dSWwW51e,TRUSTFALL,P!nk,TRUSTFALL,83,237200,False,0.636,0.888,8,-3.889,1,0.0945,0.00162,0.000216,0.147,0.25,122.032,4
377,63kLorCFyk4ZHMHPhcWOtO,Life Goes On (feat. Luke Combs),Ed Sheeran,Life Goes On (feat. Luke Combs),70,210208,False,0.599,0.328,1,-7.51,1,0.0292,0.73,0.0,0.195,0.384,77.047,4
378,5S8i9p2xS8M8pFqfZMbMzI,RON COLA,Rauw Alejandro,SATURNO,81,186722,True,0.739,0.682,9,-5.121,0,0.0972,0.417,3.95e-05,0.105,0.476,94.048,4
379,7cQ0LAxT5HHCLGbxcjaxac,"Arcángel: Bzrp Music Sessions, Vol. 54",Bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54",87,223019,False,0.716,0.78,11,-3.495,0,0.297,0.55,0.0,0.146,0.786,123.856,4
380,2TeC1gKpfWDJYwFf6udy6k,New Opp,Sha Gz,New Opp Pack,73,94099,True,0.764,0.687,0,-7.759,1,0.269,0.321,3.1e-06,0.102,0.479,148.867,4
381,5BgnL6gHauuvxe4Ok6W1aC,LosT,Bring Me The Horizon,LosT,80,205368,True,0.396,0.939,9,-3.155,0,0.227,0.000285,0.0,0.212,0.39,185.081,4
382,7cRggVoZ18mmvIN2EcSQ3J,Trouble,Josh Ross,Trouble,72,214798,False,0.636,0.592,11,-5.025,1,0.0285,0.127,0.0,0.134,0.266,120.058,3
383,1JUtrCqYzJ80tcAzMbCvir,Lottery (feat. LU KALA),Latto,Lottery (feat. LU KALA),78,186761,True,0.792,0.874,1,-2.966,1,0.0852,0.0158,0.000365,0.071,0.934,113.969,4
384,3OdIiWnYRHPYtC313Z0Bwy,Face-off,Jimin,FACE,81,229627,True,0.689,0.539,2,-7.671,0,0.048,0.178,1.45e-05,0.106,0.239,119.949,4
385,5MTx8Our3unM3yrjyPEYgG,Casi Nada - Nando Pro Remix,KAROL G,Turbo Reggaeton Vol. 3,0,203160,False,0.745,0.8,6,-5.008,0,0.0375,0.0447,0.0,0.222,0.763,102.009,4
386,3EtGBLp34ugdAkfn4za9D8,PROVENZA,KAROL G,New Age Block Party,1,207626,False,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,4
387,73hdxqAlQ5vELCItxLsp8x,Bebesita,KAROL G,Perreo Perreo ¡Ra Ra Ra! Vol. 1,1,185053,False,0.714,0.826,7,-3.897,0,0.0385,0.318,1.63e-05,0.216,0.742,91.997,4
388,0WSCKovueY11PRd9yMkjMR,La Dama,KAROL G,Turbo Reggaeton Vol. 4,2,208400,False,0.844,0.781,8,-5.856,0,0.188,0.122,0.000154,0.0925,0.734,100.01,4
389,6m566yK1VAmCc3RUlI550R,PROVENZA,KAROL G,Turbo Reggaeton Vol. 4,2,207626,False,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,4
390,4pRmBHShucsfNn4U07KR7t,SEJODIOTO,KAROL G,Indirectas por Instagram,0,181106,True,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,4
391,2m3UCYqBjTqWzONdf326TP,Mi Cama,KAROL G,Indirectas por Instagram,0,151400,False,0.826,0.815,9,-4.773,1,0.0878,0.222,6.89e-05,0.0964,0.68,163.073,4
392,49T7mL1VkESmtnyFINkaVA,EL MAKINON,KAROL G,Pop Atemporal Vol. 2,0,209160,False,0.689,0.705,0,-3.224,0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4
393,6WXoaGqhhj63uutFztcw33,PROVENZA,KAROL G,Turbo pop Vol. 3,0,207626,False,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,4
394,0WodqGRLRsAY6PSDo9Yn91,TUS GAFITAS,KAROL G,Indirectas por Instagram,0,167786,False,0.821,0.686,8,-5.808,0,0.0451,0.322,5.64e-06,0.158,0.586,122.007,4
395,7wQCkbPG7FWd42fgz0BdC3,GATÚBELA,KAROL G,Turbo pop Vol. 3,0,208013,False,0.872,0.854,11,-2.68,0,0.212,0.234,0.0,0.167,0.323,95.01,4
396,1LAuMltNI7jnKg76ZycAUq,Bebesita,KAROL G,Pop Atemporal Vol. 2,0,185053,False,0.714,0.826,7,-3.897,0,0.0385,0.318,1.63e-05,0.216,0.742,91.997,4
397,0nu1HbLJrTJpY9eFzHGUrC,GUCCI LOS PAÑOS,KAROL G,Indirectas por Instagram,0,186453,True,0.793,0.45,2,-3.012,1,0.0392,0.542,0.0,0.191,0.87,157.937,3
398,3AFKhqpSNBjRxgzVrnYS1k,Ocean,KAROL G,Indirectas por Instagram,0,155946,False,0.727,0.482,11,-6.193,1,0.115,0.933,0.0,0.388,0.487,74.93,4
399,3It8twkCgeLa8nvktGSL4j,AMARGURA,KAROL G,Indirectas por Instagram,0,170480,True,0.912,0.7,6,-3.331,0,0.068,0.163,0.0,0.174,0.535,106.981,4
400,44X5pE8Uel2rXyMLfL9fnE,EL MAKINON,KAROL G,Turbo pop Vol. 2,0,209160,False,0.689,0.705,0,-3.224,0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4
401,3W27y0IDa2BODJulw4hB7C,"Ay, DiOs Mío!",KAROL G,Indirectas por Instagram,0,189840,False,0.715,0.706,11,-4.423,1,0.195,0.496,0.00134,0.106,0.522,179.997,4
